"","id","slug","avg","num","date"
"917",917,"nolimits4web/Swiper",3520.14,14,"2014-09-01 00:00:00"
"918",918,"nolimits4web/Swiper",2704.07,14,"2014-10-01 00:00:00"
"919",919,"nolimits4web/Swiper",1979.09,22,"2014-11-01 00:00:00"
"920",920,"nolimits4web/Swiper",1367.47,17,"2014-12-01 00:00:00"
"921",921,"nolimits4web/Swiper",322.371,35,"2015-01-01 00:00:00"
"922",922,"nolimits4web/Swiper",224.787,47,"2015-02-01 00:00:00"
"923",923,"nolimits4web/Swiper",254.797,74,"2015-03-01 00:00:00"
"924",924,"nolimits4web/Swiper",725.36,50,"2015-04-01 00:00:00"
"925",925,"nolimits4web/Swiper",458.39,41,"2015-05-01 00:00:00"
"926",926,"nolimits4web/Swiper",422.162,37,"2015-06-01 00:00:00"
"927",927,"nolimits4web/Swiper",289.049,41,"2015-07-01 00:00:00"
"928",928,"nolimits4web/Swiper",413.323,31,"2015-08-01 00:00:00"
"929",929,"nolimits4web/Swiper",195.296,27,"2015-09-01 00:00:00"
"930",930,"nolimits4web/Swiper",174.25,28,"2015-10-01 00:00:00"
"931",931,"nolimits4web/Swiper",382.742,31,"2015-11-01 00:00:00"
"932",932,"OnsenUI/OnsenUI",8269.33,3,"2014-03-01 00:00:00"
"933",933,"OnsenUI/OnsenUI",5981,7,"2014-04-01 00:00:00"
"934",934,"OnsenUI/OnsenUI",11239,3,"2014-05-01 00:00:00"
"935",935,"OnsenUI/OnsenUI",5642.67,3,"2014-06-01 00:00:00"
"936",936,"OnsenUI/OnsenUI",3952,8,"2014-07-01 00:00:00"
"937",937,"OnsenUI/OnsenUI",5644.36,25,"2014-08-01 00:00:00"
"938",938,"OnsenUI/OnsenUI",1553.08,25,"2014-09-01 00:00:00"
"939",939,"OnsenUI/OnsenUI",1900.48,73,"2014-10-01 00:00:00"
"940",940,"OnsenUI/OnsenUI",1391.4,35,"2014-11-01 00:00:00"
"941",941,"OnsenUI/OnsenUI",1625.78,46,"2014-12-01 00:00:00"
"942",942,"OnsenUI/OnsenUI",2670.03,29,"2015-01-01 00:00:00"
"943",943,"OnsenUI/OnsenUI",2110.66,32,"2015-02-01 00:00:00"
"944",944,"OnsenUI/OnsenUI",978.151,86,"2015-03-01 00:00:00"
"945",945,"OnsenUI/OnsenUI",983.4,65,"2015-04-01 00:00:00"
"946",946,"OnsenUI/OnsenUI",1019.9,67,"2015-05-01 00:00:00"
"947",947,"OnsenUI/OnsenUI",238.689,45,"2015-06-01 00:00:00"
"948",948,"OnsenUI/OnsenUI",618.671,70,"2015-07-01 00:00:00"
"949",949,"OnsenUI/OnsenUI",1156.38,34,"2015-08-01 00:00:00"
"950",950,"OnsenUI/OnsenUI",996.05,60,"2015-09-01 00:00:00"
"951",951,"patternfly/patternfly",1245.47,19,"2015-10-01 00:00:00"
"952",952,"patternfly/patternfly",886.417,12,"2015-11-01 00:00:00"
"953",953,"patternfly/patternfly",150.25,4,"2015-12-01 00:00:00"
"954",954,"patternfly/patternfly",518.565,23,"2016-01-01 00:00:00"
"955",955,"patternfly/patternfly",89.3077,13,"2016-02-01 00:00:00"
"956",956,"patternfly/patternfly",505.634,41,"2016-03-01 00:00:00"
"957",957,"patternfly/patternfly",1007.92,26,"2016-04-01 00:00:00"
"958",958,"patternfly/patternfly",139.926,27,"2016-05-01 00:00:00"
"959",959,"patternfly/patternfly",874.143,28,"2016-06-01 00:00:00"
"960",960,"patternfly/patternfly",1162.07,56,"2016-07-01 00:00:00"
"961",961,"patternfly/patternfly",516.714,63,"2016-08-01 00:00:00"
"962",962,"patternfly/patternfly",1489.37,43,"2016-09-01 00:00:00"
"963",963,"patternfly/patternfly",558.103,29,"2016-10-01 00:00:00"
"964",964,"patternfly/patternfly",436.8,15,"2016-11-01 00:00:00"
"965",965,"patternfly/patternfly",1053.35,17,"2016-12-01 00:00:00"
"966",966,"patternfly/patternfly",184.5,18,"2017-01-01 00:00:00"
"967",967,"patternfly/patternfly",170.783,23,"2017-02-01 00:00:00"
"968",968,"patternfly/patternfly",458.571,14,"2017-03-01 00:00:00"
"969",969,"patternfly/patternfly",615.3,10,"2017-04-01 00:00:00"
"970",970,"pksunkara/octonode",NA,0,"2013-07-01 00:00:00"
"971",971,"pksunkara/octonode",5336.78,9,"2013-08-01 00:00:00"
"972",972,"pksunkara/octonode",NA,0,"2013-09-01 00:00:00"
"973",973,"pksunkara/octonode",824.333,3,"2013-10-01 00:00:00"
"974",974,"pksunkara/octonode",25,12,"2013-11-01 00:00:00"
"975",975,"pksunkara/octonode",7.5,14,"2013-12-01 00:00:00"
"976",976,"pksunkara/octonode",6.42857,7,"2014-01-01 00:00:00"
"977",977,"pksunkara/octonode",10.5,4,"2014-02-01 00:00:00"
"978",978,"pksunkara/octonode",25.625,8,"2014-03-01 00:00:00"
"979",979,"pksunkara/octonode",5.6,5,"2014-04-01 00:00:00"
"980",980,"pksunkara/octonode",6.25,4,"2014-05-01 00:00:00"
"981",981,"pksunkara/octonode",61,5,"2014-06-01 00:00:00"
"982",982,"pksunkara/octonode",1.5,6,"2014-07-01 00:00:00"
"983",983,"pksunkara/octonode",37,6,"2014-08-01 00:00:00"
"984",984,"pksunkara/octonode",2829.11,9,"2014-09-01 00:00:00"
"985",985,"pksunkara/octonode",21,4,"2014-10-01 00:00:00"
"986",986,"pksunkara/octonode",8.4,5,"2014-11-01 00:00:00"
"987",987,"pksunkara/octonode",35.1667,6,"2014-12-01 00:00:00"
"988",988,"pksunkara/octonode",5,2,"2015-01-01 00:00:00"
"989",989,"postcss/postcss",254,2,"2013-11-01 00:00:00"
"990",990,"postcss/postcss",571.571,7,"2013-12-01 00:00:00"
"991",991,"postcss/postcss",2408.2,5,"2014-01-01 00:00:00"
"992",992,"postcss/postcss",1116.14,7,"2014-02-01 00:00:00"
"993",993,"postcss/postcss",440.111,9,"2014-03-01 00:00:00"
"994",994,"postcss/postcss",1105.67,3,"2014-04-01 00:00:00"
"995",995,"postcss/postcss",69,3,"2014-05-01 00:00:00"
"996",996,"postcss/postcss",51.75,8,"2014-06-01 00:00:00"
"997",997,"postcss/postcss",264.778,9,"2014-07-01 00:00:00"
"998",998,"postcss/postcss",475.318,22,"2014-08-01 00:00:00"
"999",999,"postcss/postcss",436.75,20,"2014-09-01 00:00:00"
"1000",1000,"postcss/postcss",544.067,15,"2014-10-01 00:00:00"
"1001",1001,"postcss/postcss",598.375,24,"2014-11-01 00:00:00"
"1002",1002,"postcss/postcss",479.462,13,"2014-12-01 00:00:00"
"1003",1003,"postcss/postcss",187.917,12,"2015-01-01 00:00:00"
"1004",1004,"postcss/postcss",2106,62,"2015-02-01 00:00:00"
"1005",1005,"postcss/postcss",874.556,36,"2015-03-01 00:00:00"
"1006",1006,"postcss/postcss",290.574,47,"2015-04-01 00:00:00"
"1007",1007,"postcss/postcss",605.657,35,"2015-05-01 00:00:00"
"1008",1008,"postmanlabs/newman",NA,0,"2014-10-01 00:00:00"
"1009",1009,"postmanlabs/newman",8028.33,3,"2014-11-01 00:00:00"
"1010",1010,"postmanlabs/newman",14365,3,"2014-12-01 00:00:00"
"1011",1011,"postmanlabs/newman",13297,1,"2015-01-01 00:00:00"
"1012",1012,"postmanlabs/newman",13147,1,"2015-02-01 00:00:00"
"1013",1013,"postmanlabs/newman",9932,3,"2015-03-01 00:00:00"
"1014",1014,"postmanlabs/newman",NA,0,"2015-04-01 00:00:00"
"1015",1015,"postmanlabs/newman",11409,1,"2015-05-01 00:00:00"
"1016",1016,"postmanlabs/newman",6852.83,6,"2015-06-01 00:00:00"
"1017",1017,"postmanlabs/newman",6797.67,6,"2015-07-01 00:00:00"
"1018",1018,"postmanlabs/newman",9396,4,"2015-08-01 00:00:00"
"1019",1019,"postmanlabs/newman",5101.5,4,"2015-09-01 00:00:00"
"1020",1020,"postmanlabs/newman",6978,5,"2015-10-01 00:00:00"
"1021",1021,"postmanlabs/newman",1321.08,13,"2015-11-01 00:00:00"
"1022",1022,"postmanlabs/newman",222.889,9,"2015-12-01 00:00:00"
"1023",1023,"postmanlabs/newman",1838.75,12,"2016-01-01 00:00:00"
"1024",1024,"postmanlabs/newman",1260.15,20,"2016-02-01 00:00:00"
"1025",1025,"postmanlabs/newman",1460.4,30,"2016-03-01 00:00:00"
"1026",1026,"postmanlabs/newman",1680,22,"2016-04-01 00:00:00"
"1027",1027,"prettydiff/prettydiff",7.5,2,"2014-04-01 00:00:00"
"1028",1028,"prettydiff/prettydiff",NA,0,"2014-05-01 00:00:00"
"1029",1029,"prettydiff/prettydiff",NA,0,"2014-06-01 00:00:00"
"1030",1030,"prettydiff/prettydiff",224,1,"2014-07-01 00:00:00"
"1031",1031,"prettydiff/prettydiff",265.5,2,"2014-08-01 00:00:00"
"1032",1032,"prettydiff/prettydiff",33.5,6,"2014-09-01 00:00:00"
"1033",1033,"prettydiff/prettydiff",1055.5,2,"2014-10-01 00:00:00"
"1034",1034,"prettydiff/prettydiff",186,1,"2014-11-01 00:00:00"
"1035",1035,"prettydiff/prettydiff",4301.67,6,"2014-12-01 00:00:00"
"1036",1036,"prettydiff/prettydiff",2166.38,8,"2015-01-01 00:00:00"
"1037",1037,"prettydiff/prettydiff",2761.88,8,"2015-02-01 00:00:00"
"1038",1038,"prettydiff/prettydiff",639.875,16,"2015-03-01 00:00:00"
"1039",1039,"prettydiff/prettydiff",153.667,9,"2015-04-01 00:00:00"
"1040",1040,"prettydiff/prettydiff",297.263,19,"2015-05-01 00:00:00"
"1041",1041,"prettydiff/prettydiff",396.111,18,"2015-06-01 00:00:00"
"1042",1042,"prettydiff/prettydiff",224.75,8,"2015-07-01 00:00:00"
"1043",1043,"prettydiff/prettydiff",102.536,28,"2015-08-01 00:00:00"
"1044",1044,"prettydiff/prettydiff",326.211,19,"2015-09-01 00:00:00"
"1045",1045,"prettydiff/prettydiff",193.625,24,"2015-10-01 00:00:00"
"1046",1046,"pugjs/pug",2361.05,22,"2013-06-01 00:00:00"
"1047",1047,"pugjs/pug",1229.25,16,"2013-07-01 00:00:00"
"1048",1048,"pugjs/pug",1795,22,"2013-08-01 00:00:00"
"1049",1049,"pugjs/pug",2086.6,10,"2013-09-01 00:00:00"
"1050",1050,"pugjs/pug",1333.68,31,"2013-10-01 00:00:00"
"1051",1051,"pugjs/pug",313.375,8,"2013-11-01 00:00:00"
"1052",1052,"pugjs/pug",1240.35,34,"2013-12-01 00:00:00"
"1053",1053,"pugjs/pug",2947.68,25,"2014-01-01 00:00:00"
"1054",1054,"pugjs/pug",952.833,24,"2014-02-01 00:00:00"
"1055",1055,"pugjs/pug",3060.04,25,"2014-03-01 00:00:00"
"1056",1056,"pugjs/pug",2205.12,25,"2014-04-01 00:00:00"
"1057",1057,"pugjs/pug",1353.84,38,"2014-05-01 00:00:00"
"1058",1058,"pugjs/pug",1314.65,20,"2014-06-01 00:00:00"
"1059",1059,"pugjs/pug",1171.49,43,"2014-07-01 00:00:00"
"1060",1060,"pugjs/pug",1049.6,30,"2014-08-01 00:00:00"
"1061",1061,"pugjs/pug",992.027,37,"2014-09-01 00:00:00"
"1062",1062,"pugjs/pug",209.92,25,"2014-10-01 00:00:00"
"1063",1063,"pugjs/pug",698.156,45,"2014-11-01 00:00:00"
"1064",1064,"pugjs/pug",370.045,44,"2014-12-01 00:00:00"
"1065",1065,"request/request",4837.65,20,"2012-11-01 00:00:00"
"1066",1066,"request/request",6093.86,14,"2012-12-01 00:00:00"
"1067",1067,"request/request",10061.5,20,"2013-01-01 00:00:00"
"1068",1068,"request/request",5967.31,16,"2013-02-01 00:00:00"
"1069",1069,"request/request",6756.64,36,"2013-03-01 00:00:00"
"1070",1070,"request/request",4710.93,27,"2013-04-01 00:00:00"
"1071",1071,"request/request",8796.82,22,"2013-05-01 00:00:00"
"1072",1072,"request/request",6648,11,"2013-06-01 00:00:00"
"1073",1073,"request/request",6645.18,22,"2013-07-01 00:00:00"
"1074",1074,"request/request",7829,28,"2013-08-01 00:00:00"
"1075",1075,"request/request",5161.65,20,"2013-09-01 00:00:00"
"1076",1076,"request/request",4551.07,15,"2013-10-01 00:00:00"
"1077",1077,"request/request",5144.5,20,"2013-11-01 00:00:00"
"1078",1078,"request/request",2927,26,"2013-12-01 00:00:00"
"1079",1079,"request/request",3601.46,26,"2014-01-01 00:00:00"
"1080",1080,"request/request",2172.24,25,"2014-02-01 00:00:00"
"1081",1081,"request/request",2383.85,20,"2014-03-01 00:00:00"
"1082",1082,"request/request",3254.91,32,"2014-04-01 00:00:00"
"1083",1083,"request/request",1027.26,31,"2014-05-01 00:00:00"
"1084",1084,"restify/node-restify",7,5,"2012-04-01 00:00:00"
"1085",1085,"restify/node-restify",38.6667,6,"2012-05-01 00:00:00"
"1086",1086,"restify/node-restify",593.2,5,"2012-06-01 00:00:00"
"1087",1087,"restify/node-restify",54,4,"2012-07-01 00:00:00"
"1088",1088,"restify/node-restify",1743,4,"2012-08-01 00:00:00"
"1089",1089,"restify/node-restify",864.75,4,"2012-09-01 00:00:00"
"1090",1090,"restify/node-restify",1893.75,8,"2012-10-01 00:00:00"
"1091",1091,"restify/node-restify",11709.3,3,"2012-11-01 00:00:00"
"1092",1092,"restify/node-restify",1691.33,6,"2012-12-01 00:00:00"
"1093",1093,"restify/node-restify",5803.29,14,"2013-01-01 00:00:00"
"1094",1094,"restify/node-restify",1261.25,8,"2013-02-01 00:00:00"
"1095",1095,"restify/node-restify",5831.93,14,"2013-03-01 00:00:00"
"1096",1096,"restify/node-restify",9726.82,11,"2013-04-01 00:00:00"
"1097",1097,"restify/node-restify",6290.27,15,"2013-05-01 00:00:00"
"1098",1098,"restify/node-restify",940,7,"2013-06-01 00:00:00"
"1099",1099,"restify/node-restify",3523.44,9,"2013-07-01 00:00:00"
"1100",1100,"restify/node-restify",4668.93,15,"2013-08-01 00:00:00"
"1101",1101,"restify/node-restify",2263.35,17,"2013-09-01 00:00:00"
"1102",1102,"restify/node-restify",6955.57,21,"2013-10-01 00:00:00"
"1103",1103,"RisingStack/trace-nodejs",100.65,20,"2016-02-01 00:00:00"
"1104",1104,"RisingStack/trace-nodejs",233.9,10,"2016-03-01 00:00:00"
"1105",1105,"RisingStack/trace-nodejs",602.143,7,"2016-04-01 00:00:00"
"1106",1106,"RisingStack/trace-nodejs",1129.8,5,"2016-05-01 00:00:00"
"1107",1107,"RisingStack/trace-nodejs",20,1,"2016-06-01 00:00:00"
"1108",1108,"RisingStack/trace-nodejs",1508.4,5,"2016-07-01 00:00:00"
"1109",1109,"RisingStack/trace-nodejs",1290,1,"2016-08-01 00:00:00"
"1110",1110,"RisingStack/trace-nodejs",NA,0,"2016-09-01 00:00:00"
"1111",1111,"RisingStack/trace-nodejs",250.667,3,"2016-10-01 00:00:00"
"1112",1112,"RisingStack/trace-nodejs",1249,3,"2016-11-01 00:00:00"
"1113",1113,"RisingStack/trace-nodejs",13,1,"2016-12-01 00:00:00"
"1114",1114,"RisingStack/trace-nodejs",NA,0,"2017-01-01 00:00:00"
"1115",1115,"RisingStack/trace-nodejs",448,5,"2017-02-01 00:00:00"
"1116",1116,"RisingStack/trace-nodejs",73,2,"2017-03-01 00:00:00"
"1117",1117,"RisingStack/trace-nodejs",119.5,4,"2017-04-01 00:00:00"
"1118",1118,"RisingStack/trace-nodejs",92.25,4,"2017-05-01 00:00:00"
"1119",1119,"RisingStack/trace-nodejs",2,1,"2017-06-01 00:00:00"
"1120",1120,"RisingStack/trace-nodejs",111,2,"2017-07-01 00:00:00"
"1121",1121,"RisingStack/trace-nodejs",NA,0,"2017-08-01 00:00:00"
"1122",1122,"rtfpessoa/diff2html",991,2,"2015-03-01 00:00:00"
"1123",1123,"rtfpessoa/diff2html",144,3,"2015-04-01 00:00:00"
"1124",1124,"rtfpessoa/diff2html",NA,0,"2015-05-01 00:00:00"
"1125",1125,"rtfpessoa/diff2html",0,2,"2015-06-01 00:00:00"
"1126",1126,"rtfpessoa/diff2html",23.4,5,"2015-07-01 00:00:00"
"1127",1127,"rtfpessoa/diff2html",2906.25,4,"2015-08-01 00:00:00"
"1128",1128,"rtfpessoa/diff2html",439,1,"2015-09-01 00:00:00"
"1129",1129,"rtfpessoa/diff2html",916.364,11,"2015-10-01 00:00:00"
"1130",1130,"rtfpessoa/diff2html",1607.33,3,"2015-11-01 00:00:00"
"1131",1131,"rtfpessoa/diff2html",313.923,13,"2015-12-01 00:00:00"
"1132",1132,"rtfpessoa/diff2html",331.8,5,"2016-01-01 00:00:00"
"1133",1133,"rtfpessoa/diff2html",303.364,11,"2016-02-01 00:00:00"
"1134",1134,"rtfpessoa/diff2html",898,2,"2016-03-01 00:00:00"
"1135",1135,"rtfpessoa/diff2html",64.75,4,"2016-04-01 00:00:00"
"1136",1136,"rtfpessoa/diff2html",169.071,14,"2016-05-01 00:00:00"
"1137",1137,"rtfpessoa/diff2html",560.8,5,"2016-06-01 00:00:00"
"1138",1138,"rtfpessoa/diff2html",2,2,"2016-07-01 00:00:00"
"1139",1139,"rtfpessoa/diff2html",198,3,"2016-08-01 00:00:00"
"1140",1140,"rtfpessoa/diff2html",262.75,8,"2016-09-01 00:00:00"
"1141",1141,"sandeepmistry/bleno",2074.14,7,"2014-01-01 00:00:00"
"1142",1142,"sandeepmistry/bleno",1767.2,5,"2014-02-01 00:00:00"
"1143",1143,"sandeepmistry/bleno",3707,3,"2014-03-01 00:00:00"
"1144",1144,"sandeepmistry/bleno",3501.2,5,"2014-04-01 00:00:00"
"1145",1145,"sandeepmistry/bleno",1410.75,4,"2014-05-01 00:00:00"
"1146",1146,"sandeepmistry/bleno",384.25,4,"2014-06-01 00:00:00"
"1147",1147,"sandeepmistry/bleno",481.25,4,"2014-07-01 00:00:00"
"1148",1148,"sandeepmistry/bleno",1736.17,12,"2014-08-01 00:00:00"
"1149",1149,"sandeepmistry/bleno",520.75,4,"2014-09-01 00:00:00"
"1150",1150,"sandeepmistry/bleno",1878.33,9,"2014-10-01 00:00:00"
"1151",1151,"sandeepmistry/bleno",380.25,4,"2014-11-01 00:00:00"
"1152",1152,"sandeepmistry/bleno",2990.5,2,"2014-12-01 00:00:00"
"1153",1153,"sandeepmistry/bleno",116.6,5,"2015-01-01 00:00:00"
"1154",1154,"sandeepmistry/bleno",81.75,4,"2015-02-01 00:00:00"
"1155",1155,"sandeepmistry/bleno",1196.67,3,"2015-03-01 00:00:00"
"1156",1156,"sandeepmistry/bleno",51.4,5,"2015-04-01 00:00:00"
"1157",1157,"sandeepmistry/bleno",5,1,"2015-05-01 00:00:00"
"1158",1158,"sandeepmistry/bleno",527,3,"2015-06-01 00:00:00"
"1159",1159,"sandeepmistry/bleno",1045.2,5,"2015-07-01 00:00:00"
"1160",1160,"sandeepmistry/noble",1889.6,5,"2014-01-01 00:00:00"
"1161",1161,"sandeepmistry/noble",44,1,"2014-02-01 00:00:00"
"1162",1162,"sandeepmistry/noble",3382.25,4,"2014-03-01 00:00:00"
"1163",1163,"sandeepmistry/noble",4000.67,3,"2014-04-01 00:00:00"
"1164",1164,"sandeepmistry/noble",788.714,7,"2014-05-01 00:00:00"
"1165",1165,"sandeepmistry/noble",1210.75,4,"2014-06-01 00:00:00"
"1166",1166,"sandeepmistry/noble",3363,6,"2014-07-01 00:00:00"
"1167",1167,"sandeepmistry/noble",273.333,3,"2014-08-01 00:00:00"
"1168",1168,"sandeepmistry/noble",130.625,8,"2014-09-01 00:00:00"
"1169",1169,"sandeepmistry/noble",409.5,2,"2014-10-01 00:00:00"
"1170",1170,"sandeepmistry/noble",774.455,11,"2014-11-01 00:00:00"
"1171",1171,"sandeepmistry/noble",604.714,7,"2014-12-01 00:00:00"
"1172",1172,"sandeepmistry/noble",601.667,9,"2015-01-01 00:00:00"
"1173",1173,"sandeepmistry/noble",678.091,11,"2015-02-01 00:00:00"
"1174",1174,"sandeepmistry/noble",430.526,19,"2015-03-01 00:00:00"
"1175",1175,"sandeepmistry/noble",207.25,16,"2015-04-01 00:00:00"
"1176",1176,"sandeepmistry/noble",592.556,9,"2015-05-01 00:00:00"
"1177",1177,"sandeepmistry/noble",747.6,15,"2015-06-01 00:00:00"
"1178",1178,"sandeepmistry/noble",267.5,16,"2015-07-01 00:00:00"
"1179",1179,"stampit-org/stampit",175.5,4,"2014-04-01 00:00:00"
"1180",1180,"stampit-org/stampit",NA,0,"2014-05-01 00:00:00"
"1181",1181,"stampit-org/stampit",998,1,"2014-06-01 00:00:00"
"1182",1182,"stampit-org/stampit",201,1,"2014-07-01 00:00:00"
"1183",1183,"stampit-org/stampit",1483.67,6,"2014-08-01 00:00:00"
"1184",1184,"stampit-org/stampit",2290.67,3,"2014-09-01 00:00:00"
"1185",1185,"stampit-org/stampit",NA,0,"2014-10-01 00:00:00"
"1186",1186,"stampit-org/stampit",1749,3,"2014-11-01 00:00:00"
"1187",1187,"stampit-org/stampit",NA,0,"2014-12-01 00:00:00"
"1188",1188,"stampit-org/stampit",840.25,12,"2015-01-01 00:00:00"
"1189",1189,"stampit-org/stampit",7,1,"2015-02-01 00:00:00"
"1190",1190,"stampit-org/stampit",1211.6,5,"2015-03-01 00:00:00"
"1191",1191,"stampit-org/stampit",755.667,3,"2015-04-01 00:00:00"
"1192",1192,"stampit-org/stampit",551.731,26,"2015-05-01 00:00:00"
"1193",1193,"stampit-org/stampit",517.093,54,"2015-06-01 00:00:00"
"1194",1194,"stampit-org/stampit",459.294,17,"2015-07-01 00:00:00"
"1195",1195,"stampit-org/stampit",104.667,3,"2015-08-01 00:00:00"
"1196",1196,"stampit-org/stampit",1114.55,11,"2015-09-01 00:00:00"
"1197",1197,"stampit-org/stampit",1009.25,8,"2015-10-01 00:00:00"
"1198",1198,"strongloop/strongloop",658.667,3,"2014-09-01 00:00:00"
"1199",1199,"strongloop/strongloop",2600.6,5,"2014-10-01 00:00:00"
"1200",1200,"strongloop/strongloop",442.5,6,"2014-11-01 00:00:00"
"1201",1201,"strongloop/strongloop",2906.5,4,"2014-12-01 00:00:00"
"1202",1202,"strongloop/strongloop",310.4,5,"2015-01-01 00:00:00"
"1203",1203,"strongloop/strongloop",2913.71,7,"2015-02-01 00:00:00"
"1204",1204,"strongloop/strongloop",954.286,7,"2015-03-01 00:00:00"
"1205",1205,"strongloop/strongloop",193.818,11,"2015-04-01 00:00:00"
"1206",1206,"strongloop/strongloop",1394.69,16,"2015-05-01 00:00:00"
"1207",1207,"strongloop/strongloop",3333,6,"2015-06-01 00:00:00"
"1208",1208,"strongloop/strongloop",90.6667,3,"2015-07-01 00:00:00"
"1209",1209,"strongloop/strongloop",52.5,4,"2015-08-01 00:00:00"
"1210",1210,"strongloop/strongloop",1514.45,11,"2015-09-01 00:00:00"
"1211",1211,"strongloop/strongloop",373.182,11,"2015-10-01 00:00:00"
"1212",1212,"strongloop/strongloop",1823.71,7,"2015-11-01 00:00:00"
"1213",1213,"strongloop/strongloop",4706,9,"2015-12-01 00:00:00"
"1214",1214,"strongloop/strongloop",3909,8,"2016-01-01 00:00:00"
"1215",1215,"strongloop/strongloop",3385.5,6,"2016-02-01 00:00:00"
"1216",1216,"strongloop/strongloop",6168.78,9,"2016-03-01 00:00:00"
"1217",1217,"systemjs/systemjs",600.333,21,"2014-04-01 00:00:00"
"1218",1218,"systemjs/systemjs",457.25,32,"2014-05-01 00:00:00"
"1219",1219,"systemjs/systemjs",771.111,18,"2014-06-01 00:00:00"
"1220",1220,"systemjs/systemjs",1034.44,27,"2014-07-01 00:00:00"
"1221",1221,"systemjs/systemjs",1124.91,35,"2014-08-01 00:00:00"
"1222",1222,"systemjs/systemjs",710.65,20,"2014-09-01 00:00:00"
"1223",1223,"systemjs/systemjs",559.308,26,"2014-10-01 00:00:00"
"1224",1224,"systemjs/systemjs",322.19,21,"2014-11-01 00:00:00"
"1225",1225,"systemjs/systemjs",1087.84,31,"2014-12-01 00:00:00"
"1226",1226,"systemjs/systemjs",624.562,48,"2015-01-01 00:00:00"
"1227",1227,"systemjs/systemjs",305.92,25,"2015-02-01 00:00:00"
"1228",1228,"systemjs/systemjs",139.864,22,"2015-03-01 00:00:00"
"1229",1229,"systemjs/systemjs",344.739,46,"2015-04-01 00:00:00"
"1230",1230,"systemjs/systemjs",641.091,44,"2015-05-01 00:00:00"
"1231",1231,"systemjs/systemjs",106.678,87,"2015-06-01 00:00:00"
"1232",1232,"systemjs/systemjs",418.711,83,"2015-07-01 00:00:00"
"1233",1233,"systemjs/systemjs",724.842,101,"2015-08-01 00:00:00"
"1234",1234,"systemjs/systemjs",257.304,69,"2015-09-01 00:00:00"
"1235",1235,"systemjs/systemjs",849.63,73,"2015-10-01 00:00:00"
"1236",1236,"tgriesser/knex",12302.4,5,"2013-08-01 00:00:00"
"1237",1237,"tgriesser/knex",42.5714,7,"2013-09-01 00:00:00"
"1238",1238,"tgriesser/knex",15.5,2,"2013-10-01 00:00:00"
"1239",1239,"tgriesser/knex",5099,1,"2013-11-01 00:00:00"
"1240",1240,"tgriesser/knex",1185.25,4,"2013-12-01 00:00:00"
"1241",1241,"tgriesser/knex",4608.57,7,"2014-01-01 00:00:00"
"1242",1242,"tgriesser/knex",2842,1,"2014-02-01 00:00:00"
"1243",1243,"tgriesser/knex",349.333,9,"2014-03-01 00:00:00"
"1244",1244,"tgriesser/knex",5137.89,9,"2014-04-01 00:00:00"
"1245",1245,"tgriesser/knex",3903.12,8,"2014-05-01 00:00:00"
"1246",1246,"tgriesser/knex",4993,13,"2014-06-01 00:00:00"
"1247",1247,"tgriesser/knex",3854.83,30,"2014-07-01 00:00:00"
"1248",1248,"tgriesser/knex",1591.9,39,"2014-08-01 00:00:00"
"1249",1249,"tgriesser/knex",1807.48,56,"2014-09-01 00:00:00"
"1250",1250,"tgriesser/knex",2260.39,28,"2014-10-01 00:00:00"
"1251",1251,"tgriesser/knex",2093.5,30,"2014-11-01 00:00:00"
"1252",1252,"tgriesser/knex",3225.05,21,"2014-12-01 00:00:00"
"1253",1253,"tgriesser/knex",2948.94,32,"2015-01-01 00:00:00"
"1254",1254,"tgriesser/knex",2242.55,51,"2015-02-01 00:00:00"
"1255",1255,"thedersen/backbone.validation",2317,3,"2014-04-01 00:00:00"
"1256",1256,"thedersen/backbone.validation",6135,2,"2014-05-01 00:00:00"
"1257",1257,"thedersen/backbone.validation",7728,1,"2014-06-01 00:00:00"
"1258",1258,"thedersen/backbone.validation",4406.5,2,"2014-07-01 00:00:00"
"1259",1259,"thedersen/backbone.validation",4099.6,5,"2014-08-01 00:00:00"
"1260",1260,"thedersen/backbone.validation",3096,1,"2014-09-01 00:00:00"
"1261",1261,"thedersen/backbone.validation",5626.4,5,"2014-10-01 00:00:00"
"1262",1262,"thedersen/backbone.validation",1797,1,"2014-11-01 00:00:00"
"1263",1263,"thedersen/backbone.validation",497,1,"2014-12-01 00:00:00"
"1264",1264,"thedersen/backbone.validation",155.5,10,"2015-01-01 00:00:00"
"1265",1265,"thedersen/backbone.validation",2341.38,8,"2015-02-01 00:00:00"
"1266",1266,"thedersen/backbone.validation",NA,0,"2015-03-01 00:00:00"
"1267",1267,"thedersen/backbone.validation",261.4,5,"2015-04-01 00:00:00"
"1268",1268,"thedersen/backbone.validation",29,4,"2015-05-01 00:00:00"
"1269",1269,"thedersen/backbone.validation",12,2,"2015-06-01 00:00:00"
"1270",1270,"thedersen/backbone.validation",279.5,2,"2015-07-01 00:00:00"
"1271",1271,"thedersen/backbone.validation",NA,0,"2015-08-01 00:00:00"
"1272",1272,"thedersen/backbone.validation",4,1,"2015-09-01 00:00:00"
"1273",1273,"thedersen/backbone.validation",341,2,"2015-10-01 00:00:00"
"1274",1274,"tj/n",1169,11,"2015-03-01 00:00:00"
"1275",1275,"tj/n",824.667,3,"2015-04-01 00:00:00"
